ticker,n_days,coverage,kept
IHE,252,1.0,True
IHF,252,1.0,True
IHG,252,1.0,True
IHI,252,1.0,True
IHRT,252,1.0,True
IHT,252,1.0,True
IHY,252,1.0,True
III,252,1.0,True
IIIN,252,1.0,True
IIIV,252,1.0,True
IIM,252,1.0,True
IIPR,252,1.0,True
IJAN,252,1.0,True
IJH,252,1.0,True
IJJ,252,1.0,True
IJK,252,1.0,True
IJR,252,1.0,True
IJS,252,1.0,True
IJT,252,1.0,True
IJUL,252,1.0,True
IJUN,252,1.0,True
IKT,252,1.0,True
ILCB,252,1.0,True
ILCG,252,1.0,True
ILCV,252,1.0,True
ILDR,252,1.0,True
ILF,252,1.0,True
ILIT,252,1.0,True
ILMN,252,1.0,True
ILOW,252,1.0,True
ILPT,252,1.0,True
ILTB,252,1.0,True
IMA,252,1.0,True
IMAR,252,1.0,True
IMAX,252,1.0,True
IMAY,252,1.0,True
IMCB,252,1.0,True
IMCG,252,1.0,True
IMCR,252,1.0,True
IMCV,252,1.0,True
IMFL,252,1.0,True
IMKTA,252,1.0,True
IMMR,252,1.0,True
IMMX,252,1.0,True
IMNM,252,1.0,True
IMO,252,1.0,True
IMOM,252,1.0,True
IMOS,252,1.0,True
IMRX,252,1.0,True
IMSR,252,1.0,True
IMTB,252,1.0,True
IMTM,252,1.0,True
IMVP,252,1.0,True
IMVT,252,1.0,True
IMXI,252,1.0,True
INBK,252,1.0,True
INBX,252,1.0,True
INCE,252,1.0,True
INCM,252,1.0,True
INCO,252,1.0,True
INCY,252,1.0,True
INDA,252,1.0,True
INDB,252,1.0,True
INDI,252,1.0,True
INDP,252,1.0,True
INDS,252,1.0,True
INDV,252,1.0,True
INDY,252,1.0,True
INFL,252,1.0,True
INFQ,30,0.11904761904761904,False
INFU,252,1.0,True
INFY,252,1.0,True
ING,252,1.0,True
INGM,252,1.0,True
INGN,252,1.0,True
INGR,252,1.0,True
INKM,252,1.0,True
INKT,252,1.0,True
INMB,252,1.0,True
INMU,252,1.0,True
INN,252,1.0,True
INNV,252,1.0,True
INO,252,1.0,True
INOD,252,1.0,True
INOV,252,1.0,True
INQQ,252,1.0,True
INR,252,1.0,True
INSE,252,1.0,True
INSG,252,1.0,True
INSM,252,1.0,True
INSP,252,1.0,True
INTA,252,1.0,True
INTC,252,1.0,True
INTF,252,1.0,True
INTL,252,1.0,True
INTT,252,1.0,True
INTU,252,1.0,True
INTW,252,1.0,True
INUV,252,1.0,True
INV,252,1.0,True
INVA,252,1.0,True
INVE,252,1.0,True
INVH,252,1.0,True
INVX,252,1.0,True
IOCT,252,1.0,True
ION,252,1.0,True
IONL,252,1.0,True
IONQ,252,1.0,True
IONS,252,1.0,True
IONX,252,1.0,True
IONZ,193,0.7658730158730159,False
IOO,252,1.0,True
IOSP,252,1.0,True
IOT,252,1.0,True
IOVA,252,1.0,True
IP,252,1.0,True
IPAC,252,1.0,True
IPAR,252,1.0,True
IPAY,252,1.0,True
IPGP,252,1.0,True
IPI,252,1.0,True
IPKW,252,1.0,True
IPM,252,1.0,True
IPO,252,1.0,True
IPSC,252,1.0,True
IQ,252,1.0,True
IQDF,252,1.0,True
IQDG,252,1.0,True
IQDY,252,1.0,True
IQHI,252,1.0,True
IQI,252,1.0,True
IQLT,252,1.0,True
IQM,252,1.0,True
IQQQ,252,1.0,True
IQSI,252,1.0,True
IQSM,252,1.0,True
IQSU,252,1.0,True
IQV,252,1.0,True
IR,252,1.0,True
IRD,252,1.0,True
IRDM,252,1.0,True
IRE,110,0.4365079365079365,False
IRIX,252,1.0,True
IRM,252,1.0,True
IRMD,252,1.0,True
IRON,252,1.0,True
IRS,252,1.0,True
IRT,252,1.0,True
IRTC,252,1.0,True
IRWD,252,1.0,True
ISBA,252,1.0,True
ISCB,252,1.0,True
ISCF,252,1.0,True
ISCG,252,1.0,True
ISCV,252,1.0,True
ISD,252,1.0,True
ISEP,252,1.0,True
ISHG,252,1.0,True
ISMD,252,1.0,True
ISPR,252,1.0,True
ISPY,252,1.0,True
ISRA,252,1.0,True
ISRG,252,1.0,True
ISTB,252,1.0,True
ISTR,252,1.0,True
ISVL,252,1.0,True
IT,252,1.0,True
ITA,252,1.0,True
ITB,252,1.0,True
ITEQ,252,1.0,True
ITGR,252,1.0,True
ITIC,252,1.0,True
ITM,252,1.0,True
ITOT,252,1.0,True
ITRG,252,1.0,True
ITRI,252,1.0,True
ITT,252,1.0,True
ITUB,252,1.0,True
ITW,252,1.0,True
ITWO,252,1.0,True
IUS,252,1.0,True
IUSB,252,1.0,True
IUSG,252,1.0,True
IUSV,252,1.0,True
IVAL,252,1.0,True
IVE,252,1.0,True
IVES,206,0.8174603174603174,False
IVLU,252,1.0,True
IVOG,252,1.0,True
IVOL,252,1.0,True
IVOO,252,1.0,True
IVOV,252,1.0,True
IVR,252,1.0,True
IVT,252,1.0,True
IVV,252,1.0,True
IVVB,252,1.0,True
IVVD,252,1.0,True
IVVM,252,1.0,True
IVVW,252,1.0,True
IVW,252,1.0,True
IWB,252,1.0,True
IWC,252,1.0,True
IWD,252,1.0,True
IWF,252,1.0,True
IWFG,252,1.0,True
IWL,252,1.0,True
IWLG,252,1.0,True
IWM,252,1.0,True
IWMI,252,1.0,True
IWN,252,1.0,True
IWO,252,1.0,True
IWP,252,1.0,True
IWR,252,1.0,True
IWS,252,1.0,True
IWV,252,1.0,True
IWX,252,1.0,True
IWY,252,1.0,True
IX,252,1.0,True
IXC,252,1.0,True
IXG,252,1.0,True
IXJ,252,1.0,True
IXN,252,1.0,True
IXP,252,1.0,True
IXUS,252,1.0,True
IYC,252,1.0,True
IYE,252,1.0,True
IYF,252,1.0,True
IYG,252,1.0,True
IYH,252,1.0,True
IYJ,252,1.0,True
IYK,252,1.0,True
IYLD,252,1.0,True
IYM,252,1.0,True
IYR,252,1.0,True
IYRI,252,1.0,True
IYT,252,1.0,True
IYW,252,1.0,True
IYY,252,1.0,True
IYZ,252,1.0,True
IZEA,252,1.0,True
IZRL,252,1.0,True
J,252,1.0,True
JAAA,252,1.0,True
JACK,252,1.0,True
JADE,252,1.0,True
JAJL,252,1.0,True
JAKK,252,1.0,True
JAN,7,0.027777777777777776,False
JANM,252,1.0,True
JANP,252,1.0,True
JANT,252,1.0,True
JANU,252,1.0,True
JANW,252,1.0,True
JANX,252,1.0,True
JAVA,252,1.0,True
JBBB,252,1.0,True
JBGS,252,1.0,True
JBHT,252,1.0,True
JBI,252,1.0,True
JBIO,252,1.0,True
JBL,252,1.0,True
JBLU,252,1.0,True
JBND,252,1.0,True
JBSS,252,1.0,True
JBTM,252,1.0,True
JCAP,191,0.7579365079365079,False
JCE,252,1.0,True
JCPB,252,1.0,True
JCPI,252,1.0,True
JCTC,252,1.0,True
JD,252,1.0,True
JDST,252,1.0,True
JEDI,127,0.503968253968254,False
JEF,252,1.0,True
JELD,252,1.0,True
JEMA,252,1.0,True
JEPI,252,1.0,True
JEPQ,252,1.0,True
JETS,252,1.0,True
JFB,252,1.0,True
JFIN,252,1.0,True
JFLI,252,1.0,True
JFLX,126,0.5,False
JFR,252,1.0,True
JGH,252,1.0,True
JGLO,252,1.0,True
JGRO,252,1.0,True
JHCB,252,1.0,True
JHEM,252,1.0,True
JHHY,252,1.0,True
JHMD,252,1.0,True
JHML,252,1.0,True
JHMM,252,1.0,True
JHPI,252,1.0,True
JHS,252,1.0,True
JHSC,252,1.0,True
JIG,252,1.0,True
JIII,252,1.0,True
JILL,252,1.0,True
JIRE,252,1.0,True
JIVE,252,1.0,True
JJSF,252,1.0,True
JKHY,252,1.0,True
JKS,252,1.0,True
JLL,252,1.0,True
JLS,252,1.0,True
JMBS,252,1.0,True
JMEE,252,1.0,True
JMHI,252,1.0,True
JMIA,252,1.0,True
JMM,252,1.0,True
JMOM,252,1.0,True
JMSB,252,1.0,True
JMSI,252,1.0,True
JMST,252,1.0,True
JMTG,189,0.75,False
JMUB,252,1.0,True
JNJ,252,1.0,True
JNK,252,1.0,True
JOB,252,1.0,True
JOE,252,1.0,True
JOET,252,1.0,True
JOF,252,1.0,True
JOUT,252,1.0,True
JOYT,154,0.6111111111111112,False
JOYY,252,1.0,True
JPC,252,1.0,True
JPEF,252,1.0,True
JPEM,252,1.0,True
JPHY,192,0.7619047619047619,False
JPIB,252,1.0,True
JPIE,252,1.0,True
JPIN,252,1.0,True
JPLD,252,1.0,True
JPM,252,1.0,True
JPMB,252,1.0,True
JPME,252,1.0,True
JPRE,252,1.0,True
JPSE,252,1.0,True
JPST,252,1.0,True
JPUS,252,1.0,True
JPXN,252,1.0,True
JQUA,252,1.0,True
JRI,252,1.0,True
JRS,252,1.0,True
JRSH,252,1.0,True
JRVR,252,1.0,True
JSCP,252,1.0,True
JSI,252,1.0,True
JSMD,252,1.0,True
JSML,252,1.0,True
JSPR,252,1.0,True
JSTC,252,1.0,True
JTEK,252,1.0,True
JULH,252,1.0,True
JULJ,252,1.0,True
JULM,252,1.0,True
JULT,252,1.0,True
JULW,252,1.0,True
JUNM,252,1.0,True
JUNT,252,1.0,True
JUNW,252,1.0,True
JUST,252,1.0,True
JVA,252,1.0,True
JVAL,252,1.0,True
JXI,252,1.0,True
JXN,252,1.0,True
JYNT,252,1.0,True
K4F,0,0.0,False
KAI,252,1.0,True
KALAEUR,0,0.0,False
KALU,252,1.0,True
KAMO,70,0.2777777777777778,False
KAPR,252,1.0,True
KAT,150,0.5952380952380952,False
KAUG,252,1.0,True
KB,252,1.0,True
KBA,252,1.0,True
KBDC,252,1.0,True
KBE,252,1.0,True
KBH,252,1.0,True
KBR,252,1.0,True
KBWB,252,1.0,True
KBWD,252,1.0,True
KBWP,252,1.0,True
KBWY,252,1.0,True
KC,252,1.0,True
KCCA,252,1.0,True
KCE,252,1.0,True
KD,252,1.0,True
KDEC,252,1.0,True
KDEF,252,1.0,True
KDK,128,0.5079365079365079,False
KDP,252,1.0,True
KE,252,1.0,True
KELYA,252,1.0,True
KEMQ,252,1.0,True
KEMX,252,1.0,True
KEP,252,1.0,True
KEQU,252,1.0,True
KEX,252,1.0,True
KEY,252,1.0,True
KEYS,252,1.0,True
KF,252,1.0,True
KFEB,252,1.0,True
KFRC,252,1.0,True
KFY,252,1.0,True
KGC,252,1.0,True
KGEI,252,1.0,True
KGLD,183,0.7261904761904762,False
KGRN,252,1.0,True
KGS,252,1.0,True
KHC,252,1.0,True
KI2,0,0.0,False
KIDS,252,1.0,True
KIE,252,1.0,True
KIM,252,1.0,True
KINS,252,1.0,True
KIO,252,1.0,True
KJAN,252,1.0,True
KJUL,252,1.0,True
KJUN,252,1.0,True
KKR,252,1.0,True
KLAC,252,1.0,True
KLC,252,1.0,True
KLIC,252,1.0,True
KLIP,252,1.0,True
KLRS,252,1.0,True
KLTR,252,1.0,True
KLXE,252,1.0,True
KMAR,252,1.0,True
KMB,252,1.0,True
KMI,252,1.0,True
KMID,252,1.0,True
KMLM,252,1.0,True
KMPR,252,1.0,True
KMT,252,1.0,True
KMX,252,1.0,True
KN,252,1.0,True
KNCT,252,1.0,True
KNF,252,1.0,True
KNG,252,1.0,True
KNGZ,252,1.0,True
KNOV,252,1.0,True
KNRG,211,0.8373015873015873,False
KNSL,252,1.0,True
KNTK,252,1.0,True
KNX,252,1.0,True
KO,252,1.0,True
KOCT,252,1.0,True
KOD,252,1.0,True
KODK,252,1.0,True
KOF,252,1.0,True
KOKU,252,1.0,True
KOMP,252,1.0,True
KOP,252,1.0,True
KOPN,252,1.0,True
KORP,252,1.0,True
KORU,252,1.0,True
KOS,252,1.0,True
KPLT,252,1.0,True
KPTI,252,1.0,True
KR,252,1.0,True
KRBN,252,1.0,True
KRC,252,1.0,True
KRE,252,1.0,True
KREF,252,1.0,True
KRG,252,1.0,True
KRMD,252,1.0,True
KRMN,252,1.0,True
KRNY,252,1.0,True
KRO,252,1.0,True
KROS,252,1.0,True
KRP,252,1.0,True
KRRO,252,1.0,True
KRT,252,1.0,True
KRUS,252,1.0,True
KRYS,252,1.0,True
KSA,252,1.0,True
KSCP,252,1.0,True
KSEP,252,1.0,True
KSLV,125,0.49603174603174605,False
KSPI,252,1.0,True
KSS,252,1.0,True
KSTR,252,1.0,True
KT,252,1.0,True
KTB,252,1.0,True
KTCC,252,1.0,True
KTEC,252,1.0,True
KTF,252,1.0,True
KTOS,252,1.0,True
KTTA,252,1.0,True
KULR,252,1.0,True
KURA,252,1.0,True
KVHI,252,1.0,True
KVLE,252,1.0,True
KVUE,252,1.0,True
KVYO,252,1.0,True
KWEB,252,1.0,True
KWR,252,1.0,True
KWY,252,1.0,True
KXI,252,1.0,True
KYMR,252,1.0,True
KYN,252,1.0,True
KYNB,252,1.0,True
KYTX,252,1.0,True
KZIA,252,1.0,True
L,252,1.0,True
LAB,252,1.0,True
LABD,252,1.0,True
LABX,159,0.6309523809523809,False
LAC,252,1.0,True
LAD,252,1.0,True
LADR,252,1.0,True
LAKE,252,1.0,True
LAMR,252,1.0,True
LAND,252,1.0,True
LARK,252,1.0,True
LASR,252,1.0,True
LAUR,252,1.0,True
LAW,252,1.0,True
LAZ,252,1.0,True
LB,252,1.0,True
LB3B,0,0.0,False
LBRT,252,1.0,True
LBRX,138,0.5476190476190477,False
LCF,252,1.0,True
LCID,252,1.0,True
LCII,252,1.0,True
LCNB,252,1.0,True
LCTD,252,1.0,True
LCTU,252,1.0,True
LCTX,252,1.0,True
LCUT,252,1.0,True
LDDR,252,1.0,True
LDI,252,1.0,True
LDOS,252,1.0,True
LDP,252,1.0,True
LDSF,252,1.0,True
LDUR,252,1.0,True
LE,252,1.0,True
LEA,252,1.0,True
LECO,252,1.0,True
LEDS,252,1.0,True
LEE,252,1.0,True
LEGH,252,1.0,True
LEGN,252,1.0,True
LEGR,252,1.0,True
LEMB,252,1.0,True
LEN,252,1.0,True
LEN/B,0,0.0,False
LENZ,252,1.0,True
LEO,252,1.0,True
LESL,252,1.0,True
LEU,252,1.0,True
LEVI,252,1.0,True
LFAI,252,1.0,True
LFAO,252,1.0,True
LFCR,252,1.0,True
LFEQ,252,1.0,True
LFGY,252,1.0,True
LFMD,252,1.0,True
LFST,252,1.0,True
LFT,252,1.0,True
LFUS,252,1.0,True
LFVN,252,1.0,True
LGCY,252,1.0,True
LGH,252,1.0,True
LGIH,252,1.0,True
LGL,252,1.0,True
LGLV,252,1.0,True
LGN,137,0.5436507936507936,False
LGND,252,1.0,True
LGO,252,1.0,True
LGOV,252,1.0,True
LH,252,1.0,True
LHX,252,1.0,True
LI,252,1.0,True
LIDR,252,1.0,True
LIF,252,1.0,True
LIFE,42,0.16666666666666666,False
LII,252,1.0,True
LINC,252,1.0,True
LIND,252,1.0,True
LINE,252,1.0,True
LINK,252,1.0,True
LION,252,1.0,True
LIT,252,1.0,True
LITB,252,1.0,True
LITE,252,1.0,True
LITS,252,1.0,True
LITX,44,0.1746031746031746,False
LIVE,252,1.0,True
LKFN,252,1.0,True
LKFT,252,1.0,True
LKQ,252,1.0,True
LLY,252,1.0,True
LLYVA,252,1.0,True
LLYVK,252,1.0,True
LMAT,252,1.0,True
LMB,252,1.0,True
LMBS,252,1.0,True
LMND,252,1.0,True
LMNR,252,1.0,True
LMRI,74,0.29365079365079366,False
LMT,252,1.0,True
LMUB,252,1.0,True
LNC,252,1.0,True
LND,252,1.0,True
LNG,252,1.0,True
LNGX,103,0.4087301587301587,False
LNKB,0,0.0,False
LNN,252,1.0,True
LNSR,252,1.0,True
LNT,252,1.0,True
LNTH,252,1.0,True
LNZA,252,1.0,True
LOAN,252,1.0,True
LOAR,252,1.0,True
LOB,252,1.0,True
LOCL,252,1.0,True
LOCO,252,1.0,True
LODE,252,1.0,True
LODI,252,1.0,True
LOMA,252,1.0,True
LONA,252,1.0,True
LONZ,252,1.0,True
LOOP,252,1.0,True
LOPE,252,1.0,True
LOUP,252,1.0,True
LOVE,252,1.0,True
LOW,252,1.0,True
LOWV,252,1.0,True
LP1,0,0.0,False
LPCN,252,1.0,True
LPL,252,1.0,True
LPLA,252,1.0,True
LPSN,252,1.0,True
LPTH,252,1.0,True
LPX,252,1.0,True
LQD,252,1.0,True
LQDA,252,1.0,True
LQDH,252,1.0,True
LQDT,252,1.0,True
LQDW,252,1.0,True
LRCX,252,1.0,True
LRGC,252,1.0,True
LRGE,252,1.0,True
LRGF,252,1.0,True
LRGG,252,1.0,True
LRMR,252,1.0,True
LRN,252,1.0,True
LRND,252,1.0,True
LSAK,252,1.0,True
LSBK,252,1.0,True
LSCC,252,1.0,True
LSF,252,1.0,True
LSGR,252,1.0,True
LSPD,252,1.0,True
LST,252,1.0,True
LSTA,252,1.0,True
LSTR,252,1.0,True
LTBR,252,1.0,True
LTC,252,1.0,True
LTCC,105,0.4166666666666667,False
LTH,252,1.0,True
LTM,252,1.0,True
LTPZ,252,1.0,True
LTRN,252,1.0,True
LTRX,252,1.0,True
LU,252,1.0,True
LUCD,252,1.0,True
LUCK,252,1.0,True
LULU,252,1.0,True
LUMN,252,1.0,True
LUNG,252,1.0,True
LUNR,252,1.0,True
LUV,252,1.0,True
LUXE,252,1.0,True
LVDS,180,0.7142857142857143,False
LVHD,252,1.0,True
LVHI,252,1.0,True
LVLU,252,1.0,True
LVO,252,1.0,True
LVS,252,1.0,True
LVWR,252,1.0,True
LW,252,1.0,True
LWAY,252,1.0,True
LWLG,252,1.0,True
LX,252,1.0,True
LXEO,252,1.0,True
LXP,252,1.0,True
LXRPUSD,0,0.0,False
LXRX,252,1.0,True
LXU,252,1.0,True
LYEL,252,1.0,True
LYFT,252,1.0,True
LYG,252,1.0,True
LYTS,252,1.0,True
LYV,252,1.0,True
LZ,252,1.0,True
LZB,252,1.0,True
M,252,1.0,True
MA,252,1.0,True
MAA,252,1.0,True
MAC,252,1.0,True
MAGN,252,1.0,True
MAGS,252,1.0,True
MAIN,252,1.0,True
MAMA,252,1.0,True
MAMO,252,1.0,True
MAN,252,1.0,True
MANH,252,1.0,True
MAPS,252,1.0,True
MAR,252,1.0,True
MARA,252,1.0,True
MARM,252,1.0,True
MARPS,252,1.0,True
MART,252,1.0,True
MARW,252,1.0,True
MAS,252,1.0,True
MASI*,0,0.0,False
MASS,252,1.0,True
MAT,252,1.0,True
MATR,252,1.0,True
MATV,252,1.0,True
MATW,252,1.0,True
MATX,252,1.0,True
MAX,252,1.0,True
MAXI,252,1.0,True
MAXJ,252,1.0,True
MAYT,252,1.0,True
MAYW,252,1.0,True
MAZE,252,1.0,True
MBB,252,1.0,True
MBBA,44,0.1746031746031746,False
MBBC,252,1.0,True
MBC,252,1.0,True
MBI,252,1.0,True
MBIN,252,1.0,True
MBIO,252,1.0,True
MBLY,252,1.0,True
MBND,252,1.0,True
MBOT,252,1.0,True
MBS,252,1.0,True
MBSD,252,1.0,True
MBSF,252,1.0,True
MBUU,252,1.0,True
MBWM,252,1.0,True
MBX,252,1.0,True
MC,252,1.0,True
MCB,252,1.0,True
MCBS,252,1.0,True
MCD,252,1.0,True
MCFT,252,1.0,True
MCHB,252,1.0,True
MCHI,252,1.0,True
MCHP,252,1.0,True
MCHX,252,1.0,True
MCI,252,1.0,True
MCK,252,1.0,True
MCN,252,1.0,True
MCO,252,1.0,True
MCRB,252,1.0,True
MCRI,252,1.0,True
MCS,252,1.0,True
MCY,252,1.0,True
MD,252,1.0,True
MDA,13,0.051587301587301584,False
MDAI,252,1.0,True
MDB,252,1.0,True
MDGL,252,1.0,True
MDIV,252,1.0,True
MDLN,70,0.2777777777777778,False
MDLZ,252,1.0,True
MDRR,252,1.0,True
MDU,252,1.0,True
MDXG,252,1.0,True
MDY,252,1.0,True
MDYG,252,1.0,True
MDYV,252,1.0,True
MEAR,252,1.0,True
MEC,252,1.0,True
MED,252,1.0,True
MEDP,252,1.0,True
MEGI,252,1.0,True
MEI,252,1.0,True
MELI,252,1.0,True
MEM,252,1.0,True
MEME,119,0.4722222222222222,False
MEOH,252,1.0,True
MERC,252,1.0,True
MESO,252,1.0,True
MET,252,1.0,True
META,252,1.0,True
METC,252,1.0,True
METCB,252,1.0,True
METL,139,0.5515873015873016,False
METU,252,1.0,True
METV,252,1.0,True
METW,196,0.7777777777777778,False
MFA,252,1.0,True
MFC,252,1.0,True
MFDX,252,1.0,True
MFG,252,1.0,True
MFIC,252,1.0,True
MFIN,252,1.0,True
MFM,252,1.0,True
MFSB,252,1.0,True
MFSG,252,1.0,True
MFSI,252,1.0,True
MFSM,252,1.0,True
MFSV,252,1.0,True
MFUS,252,1.0,True
MG,252,1.0,True
MGA,252,1.0,True
MGC,252,1.0,True
MGEE,252,1.0,True
MGF,252,1.0,True
MGK,252,1.0,True
MGM,252,1.0,True
MGMT,252,1.0,True
MGNI,252,1.0,True
MGNR,252,1.0,True
MGNX,252,1.0,True
MGPI,252,1.0,True
MGRC,252,1.0,True
MGV,252,1.0,True
MGX,252,1.0,True
MGY,252,1.0,True
MGYR,252,1.0,True
MH,172,0.6825396825396826,False
MHD,252,1.0,True
MHF,252,1.0,True
MHH,252,1.0,True
MHK,252,1.0,True
MHO,252,1.0,True
MIAX,157,0.623015873015873,False
MID,252,1.0,True
MIDD,252,1.0,True
MIDE,252,1.0,True
MIDU,252,1.0,True
MIN,252,1.0,True
MIND,252,1.0,True
MINO,252,1.0,True
MINT,252,1.0,True
MIR,252,1.0,True
MIRM,252,1.0,True
MISL,252,1.0,True
MIST,252,1.0,True
MITK,252,1.0,True
MITQ,252,1.0,True
MITT,252,1.0,True
MIY,252,1.0,True
MJ,252,1.0,True
MKC,252,1.0,True
MKC/V,0,0.0,False
MKL,252,1.0,True
MKOR,252,1.0,True
MKSI,252,1.0,True
MKTW,252,1.0,True
MKTX,252,1.0,True
MLAB,252,1.0,True
MLCO,252,1.0,True
MLI,252,1.0,True
MLKN,252,1.0,True
MLM,252,1.0,True
MLN,252,1.0,True
MLP,252,1.0,True
MLPA,252,1.0,True
MLPB,252,1.0,True
MLPI,69,0.27380952380952384,False
MLPX,252,1.0,True
MLR,252,1.0,True
MLSS,252,1.0,True
MLTX,252,1.0,True
MLYS,252,1.0,True
MMCA,252,1.0,True
MMD,252,1.0,True
MMED,17,0.06746031746031746,False
MMI,252,1.0,True
MMIN,252,1.0,True
MMIT,252,1.0,True
MMLP,252,1.0,True
MMM,252,1.0,True
MMMA,70,0.2777777777777778,False
MMS,252,1.0,True
MMSI,252,1.0,True
MMT,252,1.0,True
MMTM,252,1.0,True
MMU,252,1.0,True
MNA,252,1.0,True
MNKD,252,1.0,True
MNLOUSD,0,0.0,False
MNOV,252,1.0,True
MNPR,252,1.0,True
MNR,252,1.0,True
MNRO,252,1.0,True
MNRS,252,1.0,True
MNSB,252,1.0,True
MNSO,252,1.0,True
MNST,252,1.0,True
MNTK,252,1.0,True
MNTN,214,0.8492063492063492,False
MO,252,1.0,True
MOAT,252,1.0,True
MOD,252,1.0,True
MODL,252,1.0,True
MOG/A,0,0.0,False
MOG/B,0,0.0,False
MOGU,252,1.0,True
MOH,252,1.0,True
MOMO,252,1.0,True
MOO,252,1.0,True
MORN,252,1.0,True
MORT,252,1.0,True
MOS,252,1.0,True
MOTI,252,1.0,True
MOTO,252,1.0,True
MOV,252,1.0,True
MOVE,252,1.0,True
MP,252,1.0,True
MPA,252,1.0,True
MPAA,252,1.0,True
MPB,252,1.0,True
MPC,252,1.0,True
MPLT,106,0.42063492063492064,False
MPLX,252,1.0,True
MPT,252,1.0,True
MPTI,252,1.0,True
MPV,252,1.0,True
MPWR,252,1.0,True
MPX,0,0.0,False
MQY,252,1.0,True
MRALUSD,0,0.0,False
MRAM,252,1.0,True
MRBK,252,1.0,True
MRCC,0,0.0,False
MRCY,252,1.0,True
MRDN,252,1.0,True
MREO,252,1.0,True
MRK,252,1.0,True
MRKR,252,1.0,True
MRLN,252,1.0,True
MRNA,252,1.0,True
MRP,252,1.0,True
MRSH,252,1.0,True
MRT,252,1.0,True
MRTN,252,1.0,True
MRVI,252,1.0,True
MRVL,252,1.0,True
MS,252,1.0,True
MSA,252,1.0,True
MSB,252,1.0,True
MSBI,252,1.0,True
MSCI,252,1.0,True
MSD,252,1.0,True
MSDL,252,1.0,True
MSEX,252,1.0,True
MSFD,252,1.0,True
MSFL,252,1.0,True
MSFO,252,1.0,True
MSFT,252,1.0,True
MSFU,252,1.0,True
MSFW,172,0.6825396825396826,False
MSFX,252,1.0,True
MSGE,252,1.0,True
MSGM,252,1.0,True
MSGS,252,1.0,True
MSI,252,1.0,True
MSIF,252,1.0,True
MSLC,252,1.0,True
MSM,252,1.0,True
MSN,252,1.0,True
MSOS,252,1.0,True
MSOX,252,1.0,True
MST,228,0.9047619047619048,True
MSTR,252,1.0,True
MSTW,172,0.6825396825396826,False
MSTX,252,1.0,True
MSTY,252,1.0,True
MSTZ,252,1.0,True
MT,252,1.0,True
MTA,252,1.0,True
MTB,252,1.0,True
MTBA,252,1.0,True
MTCH,252,1.0,True
MTD,252,1.0,True
MTDR,252,1.0,True
MTEX,252,1.0,True
MTG,252,1.0,True
MTGP,252,1.0,True
MTH,252,1.0,True
MTLS,252,1.0,True
MTN,252,1.0,True
MTNB,252,1.0,True
MTR,252,1.0,True
MTRN,252,1.0,True
MTRX,252,1.0,True
MTSI,252,1.0,True
MTUM,252,1.0,True
MTUS,252,1.0,True
MTW,252,1.0,True
MTX,252,1.0,True
MTZ,252,1.0,True
MU,252,1.0,True
MUA,252,1.0,True
MUB,252,1.0,True
MUC,252,1.0,True
MUD,252,1.0,True
MUFG,252,1.0,True
MUJ,252,1.0,True
MULL,252,1.0,True
MUNI,252,1.0,True
MUNY,214,0.8492063492063492,False
MUR,252,1.0,True
MUSA,252,1.0,True
MUSI,252,1.0,True
MUST,252,1.0,True
MUU,252,1.0,True
MUX,252,1.0,True
MVBF,252,1.0,True
MVISEUR,0,0.0,False
MVLL,252,1.0,True
MVST,252,1.0,True
MWA,252,1.0,True
MWH,32,0.12698412698412698,False
MX,252,1.0,True
MXCT,252,1.0,True
MXF,252,1.0,True
MXI,252,1.0,True
MXL,252,1.0,True
MYCF,252,1.0,True
MYCH,252,1.0,True
MYCI,252,1.0,True
MYCK,252,1.0,True
MYCN,252,1.0,True
MYE,252,1.0,True
MYFW,252,1.0,True
MYGN,252,1.0,True
MYI,252,1.0,True
MYMG,252,1.0,True
MYN,252,1.0,True
MYND,252,1.0,True
MYO,252,1.0,True
MYPS,252,1.0,True
MYRG,252,1.0,True
MZTI,252,1.0,True
NABL,252,1.0,True
NAC,252,1.0,True
NACP,252,1.0,True
NAD,252,1.0,True
NAGE,252,1.0,True
NAII,252,1.0,True
NAIL,252,1.0,True
NAK,252,1.0,True
NAN,252,1.0,True
NANC,252,1.0,True
NANR,252,1.0,True
NAPR,252,1.0,True
NATH,252,1.0,True
NATL,252,1.0,True
NATO,252,1.0,True
NATR,252,1.0,True
NAUG,252,1.0,True
NAUT,252,1.0,True
NAVI,252,1.0,True
NAVN,103,0.4087301587301587,False
NAZ,252,1.0,True
NB,252,1.0,True
NBB,252,1.0,True
NBBK,252,1.0,True
NBCM,252,1.0,True
NBH,252,1.0,True
NBHC,252,1.0,True
NBIX,252,1.0,True
NBN,252,1.0,True
NBOS,252,1.0,True
NBP,252,1.0,True
NBSD,252,1.0,True
NBSM,252,1.0,True
NBTB,252,1.0,True
NBXG,252,1.0,True
NC,252,1.0,True
NCA,252,1.0,True
NCDL,252,1.0,True
NCIQ,252,1.0,True
NCMI,252,1.0,True
NCNO,252,1.0,True
NCPB,252,1.0,True
NCSM,252,1.0,True
NCV,252,1.0,True
NCZ,252,1.0,True
NDAQ,252,1.0,True
NDEC,252,1.0,True
NDLS,252,1.0,True
NDMO,252,1.0,True
NDSN,252,1.0,True
NEAR,252,1.0,True
NEBX,140,0.5555555555555556,False
NECB,252,1.0,True
